,adcode,address,adname,alias,biz_ext,biz_type,business_area,children,citycode,cityname,discount_num,distance,email,entr_location,event,exit_location,gridcode,groupbuy_num,id,importance,indoor_data,indoor_map,line_count,location,match,name,navi_poiid,pcode,photos,pname,poiweight,postcode,query_name,recommend,shopid,shopinfo,tag,tel,timestamp,type,typecode,website
BV10062615,510107,171A路;171B路;240A路;240B路;298路夜间专线;501路;503路;504路;506路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504607501,0,BV10062615,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.068512,30.559757",0,天府大道世纪城路口南站(公交站),[],510000,[],四川省,[],[],天府大道世纪城路口南(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062617,510116,185路;188路;404路;510路;517路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504605622,0,BV10062617,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,6,"104.086685,30.548368",0,化龙社区站(公交站),[],510000,[],四川省,[],[],化龙社区(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062621,510116,68路;185路;社区巴士1017路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504607711,0,BV10062621,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.094063,30.561333",0,中和镇玉屏房产站(公交站),[],510000,[],四川省,[],[],中和镇玉屏房产(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062680,510107,10路;41路;151路;411路;社区巴士1078路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503772920,0,BV10062680,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,6,"103.990555,30.608168",0,百锦路武侯大道口站(公交站),[],510000,[],四川省,[],[],百锦路武侯大道口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062684,510107,123路;176路;201路;208路;836路;837路;840路;844路;908路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503776612,0,BV10062684,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,9,"103.958435,30.638260",0,永康森林公园站(公交站),[],510000,[],四川省,[],[],永康森林公园(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062685,510107,201路;208路;840路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503776601,0,BV10062685,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"103.955383,30.633762",0,马家寺站(公交站),[],510000,[],四川省,[],[],马家寺(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062686,510107,41路;201路;339路;846路;(停运)318路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503773822,0,BV10062686,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"103.985474,30.615976",0,武侯大道万兴路口站(公交站),[],510000,[],四川省,[],[],武侯大道万兴路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062688,510104,133路;406路,锦江区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504712200,0,BV10062688,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.151520,30.601875",0,喜树街站(公交站),[],510000,[],四川省,[],[],喜树街(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062689,510104,133路;230路,锦江区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504711112,0,BV10062689,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.147484,30.596653",0,锦江城市花园站(公交站),[],510000,[],四川省,[],[],锦江城市花园(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062691,510104,23路;31路;56A路;56路;133路;332A路/332路快线;332路;343路;高峰快线G32路,锦江区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504710121,0,BV10062691,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,6,"104.142097,30.590446",0,三圣乡政府站(公交站),[],510000,[],四川省,[],[],三圣乡政府(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062692,510107,84路;93路;115路;121路;125路;133路;161路;236路;298路夜间专线;505路;515路;814A路;814路;824路;高峰快线G79路;(停运)815A路;(停运)1127路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504700422,0,BV10062692,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,10,"104.060257,30.589535",0,益州大道府城大道口站(公交站),[],510000,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/aa5b1df7f6e2876d47b912fe9df81f33'}]",四川省,[],[],益州大道府城大道口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062693,510107,84路;93路;115路;121路;125路;133路;161路;236路;298路夜间专线;505路;515路;814A路;814路;824路;G90路;社区巴士1058路;高峰快线G79路;(停运)815A路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504701402,0,BV10062693,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,15,"104.060249,30.593195",0,益州大道北段站(公交站),[],510000,[],四川省,[],[],益州大道北段(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062694,510107,84路;121路;133路;162路;181路;505路;515路;814A路;814路;824路;G90路;社区巴士1074路;(停运)815A路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504702402,0,BV10062694,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,8,"104.060501,30.602318",0,益州大道北段北站(公交站),[],510000,[],四川省,[],[],益州大道北段北(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062696,510104,133路;230路,锦江区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504711112,0,BV10062696,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.146286,30.595108",0,喜树街牡丹街口站(公交站),[],510000,[],四川省,[],[],喜树街牡丹街口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062716,510107,19路;184路;510路;817路;社区巴士1070路,武侯区,[],"{'rating': [], 'cost': []}",[],桂溪,[],028,成都市,0,[],[],[],[],[],4504703601,0,BV10062716,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,5,"104.081032,30.609968",0,高攀路南站(公交站),[],510000,[],四川省,[],[],高攀路南(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062717,510107,184路;G70路;社区巴士1050路;社区巴士1055路;社区巴士1070路;高峰快线G25路,武侯区,[],"{'rating': [], 'cost': []}",[],桂溪,[],028,成都市,0,[],[],[],[],[],4504702611,0,BV10062717,[],"{'cpid': [], 'floor': [], 'truefloor': []}",0,5,"104.080574,30.603472",0,桂溪路中站(公交站),[],510000,[],四川省,[],[],桂溪路中(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062718,510107,184路;G70路;社区巴士1050路;社区巴士1055路;社区巴士1070路;高峰快线G25路,武侯区,[],"{'rating': [], 'cost': []}",[],桂溪,[],028,成都市,0,[],[],[],[],[],4504702601,0,BV10062718,[],"{'cpid': [], 'floor': [], 'truefloor': []}",0,4,"104.080124,30.602179",0,桂溪路站(公交站),[],510000,[],四川省,[],[],桂溪路(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062720,510107,184路;高峰快线G25路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504701611,0,BV10062720,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.080688,30.594913",0,秀川路(公交站),[],510000,[],四川省,[],[],秀川路(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062722,510107,184路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504701502,0,BV10062722,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.071007,30.591797",0,天顺路南站(公交站),[],510000,[],四川省,[],[],天顺路南(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062723,510107,125路;162路;184路;509路;G70路;G90路;高峰快线G25路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504700510,0,BV10062723,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.063950,30.586735",0,交子北一路府城大道口站(公交站),[],510000,[],四川省,[],[],交子北一路府城大道口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062724,510107,125路;162路;184路;509路;G50路;G52路;G62路;G63路;G64路;G65路;G66路;G90路;高峰快线G25路;(停运)1127路;(停运)1128路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504700500,0,BV10062724,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.064148,30.584028",0,交子北一路站(公交站),[],510000,[],四川省,[],[],交子北一路(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062726,510107,74路;125路;184路;509路;898路;G83路;G90路;高峰快线G25路;高峰快线G29路;高峰快线G79路;高峰快线G84路;(停运)1128路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504608521,0,BV10062726,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.068695,30.572830",0,高新区孵化园站(公交站),[],510000,[],四川省,[],[],高新区孵化园(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062727,510107,184路;298路夜间专线;801路;G50路;G51路;G52路;G53路;G54路;G55路;G56路;G57路;G58路;G59路;G60路;G61路;G62路;G67路;G68路;G69路;高峰快线G25路;高峰快线G29路;(停运)1128路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504608510,0,BV10062727,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.063103,30.571909",0,锦悦西路站(公交站),[],510000,[],四川省,[],[],锦悦西路(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062729,510107,131路;162路;171A路;171B路;184路;801路;814A路;814路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504607301,0,BV10062729,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,6,"104.043571,30.560764",0,天府一街西站(公交站),[],510000,[],四川省,[],[],天府一街西(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062732,510107,171A路;171B路;184路;814A路;814路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504606222,0,BV10062732,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.036919,30.556480",0,南华路北站(公交站),[],510000,[],四川省,[],[],南华路北(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062733,510107,171A路;171B路;184路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504607202,0,BV10062733,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.037323,30.559683",0,南华路盛安街口站(公交站),[],510000,[],四川省,[],[],南华路盛安街口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062734,510104,147路;1044路;机场专线3号线,锦江区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504702910,0,BV10062734,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.113541,30.605469",0,锦绣大道成龙路口站(公交站),[],510000,[],四川省,[],[],锦绣大道成龙路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062736,510107,16路;121路;147路;181路;222路;238路;304路;505路;515路;806路;807路;814A路;814路;816路;824路;(停运)815A路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504703500,0,BV10062736,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,12,"104.064049,30.608807",0,火车南站西路站(公交站),[],510000,[],四川省,[],[],火车南站西路(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062737,510107,121路;304路;806路;816路;社区巴士1076路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504702301,0,BV10062737,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.045471,30.602539",0,新北小区站(公交站),[],510000,[],四川省,[],[],新北小区(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062738,510107,121路;304路;806路;816路;社区巴士1100路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504701320,0,BV10062738,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.041557,30.598749",0,三环路蓝天立交桥站(公交站),[],510000,[],四川省,[],[],三环路蓝天立交桥(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062739,510107,121路;304路;806路;816路;社区巴士1100路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504701212,0,BV10062739,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.037445,30.595442",0,庆云村站(公交站),[],510000,[],四川省,[],[],庆云村(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062742,510107,121路;304路;806路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504700200,0,BV10062742,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.025070,30.585474",0,三元村何家巷子站(公交站),[],510000,"[{'title': [], 'url': 'http://store.is.autonavi.com/showpic/f1084b0c2a7b96ec2064b84ecfed62fc'}]",四川省,[],[],三元村何家巷子(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062744,510116,121路;304路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504609110,0,BV10062744,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,5,"104.015244,30.578217",0,白家路口站(公交站),[],510000,[],四川省,[],[],白家路口(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062746,510116,121路;304路;804路;806路;816路;S82路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504609002,0,BV10062746,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,5,"104.010368,30.577192",0,美好花园站(公交站),[],510000,[],四川省,[],[],美好花园(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062747,510116,121路;304路;804路;806路;816路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504609001,0,BV10062747,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,5,"104.006577,30.576202",0,月亮湾路口站(公交站),[],510000,[],四川省,[],[],月亮湾路口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062748,510116,160路;306路;846路;(停运)高峰快线G22路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503679910,0,BV10062748,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"103.990555,30.579319",0,学府路一段站(公交站),[],510000,[],四川省,[],[],学府路一段(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062749,510116,545路;816路;S18路,双流区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4503675920,0,BV10062749,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"103.991165,30.548386",0,文星镇站(公交站),[],510000,[],四川省,[],[],文星镇(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062755,510107,171A路;171B路;507路;898路;(停运)1096路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504605501,0,BV10062755,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,3,"104.070381,30.542322",0,天华二路站(公交站),[],510000,[],四川省,[],[],天华二路(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062756,510107,124路;236路;240B路;501路;504路;506路;509路;514路;1096路社区巴士;G90路,武侯区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504604521,0,BV10062756,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,6,"104.069016,30.541389",0,天府大道天府四街口站(公交站),[],510000,[],四川省,[],[],天府大道天府四街口(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062783,510112,23路;137路;223路;504路;854路;856路;1158路,龙泉驿区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504714111,0,BV10062783,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.145271,30.620464",0,东三环路五段内侧站(公交站),[],510000,[],四川省,[],[],东三环路五段内侧(公交站),3,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062784,510112,23路;137路;223路;504路;854路;856路;1158路,龙泉驿区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504713121,0,BV10062784,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,4,"104.143608,30.615646",0,三环航天立交北内侧站(公交站),[],510000,[],四川省,[],[],三环航天立交北内侧(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
BV10062786,510104,137路;238路;1044路;高峰快线G84路,锦江区,[],"{'rating': [], 'cost': []}",[],[],[],028,成都市,0,[],[],[],[],[],4504701922,0,BV10062786,[],"{'cpid': [], 'floor': [], 'truefloor': [], 'cmsid': []}",0,2,"104.122047,30.597782",0,三环娇子立交南内侧站(公交站),[],510000,[],四川省,[],[],三环娇子立交南内侧(公交站),0,[],2,[],[],[],交通设施服务;公交车站;公交车站相关,150700,[]
